#id	symbol	day0	day4	day5	day6
ENSMUSG00000043155	Hpdl	3.1956	2.5492	2.3685	0.5569
ENSMUSG00000043157	Arl11	0.1379	0	0	0
ENSMUSG00000043162	Pigy	0.6901	2.8149	4.2718	5.5018
ENSMUSG00000043164	Tmem212	0	0	0	0
ENSMUSG00000043165	Lor	0	0	0	0.0284
ENSMUSG00000043168	4930426D05Rik	0.0226	0.3156	0	0
ENSMUSG00000043177	Gm11993	0.0534	0	0	0
ENSMUSG00000043183	4732471D19Rik	3.3043	4.5909	3.7368	4.3386
ENSMUSG00000043186	Dusp8	0.0374	0.2429	2.199	4.1268
ENSMUSG00000043190	Rfesd	2.244	1.6602	1.3094	2.3331
ENSMUSG00000043192	Gm1840	0.1146	0	0.2709	0.5783
ENSMUSG00000043207	Zmpste24	8.5059	10.942	9.6415	5.4475
ENSMUSG00000043219	Hoxa6	0.0149	0.4278	1.6676	3.063
ENSMUSG00000043223	Gm4835	0.0345	0.0312	0.0915	0
ENSMUSG00000043226	Olfr1009	0	0	0	0
ENSMUSG00000043230	Fam124b	0.0074	0	0.0147	0.011
ENSMUSG00000043241	Upf2	6.0281	4.2723	4.1956	2.9148
ENSMUSG00000043243	Fam129c	0.4061	1.9843	0.6763	0.7415
ENSMUSG00000043248	Gm9780	0	0	0	0
ENSMUSG00000043251	Exoc3l	1.3393	0.0359	0.0788	0.0251
ENSMUSG00000043252	Tmem64	4.1136	6.0114	2.6011	3.5595
ENSMUSG00000043257	Pigv	1.6839	2.1302	1.4041	1.8924
ENSMUSG00000043259	Fam13c	0.654	0.3105	0.7994	0.9914
ENSMUSG00000043262	Uevld	6.4311	4.8686	2.7496	1.639
ENSMUSG00000043263	Pyhin1	0	0	0	0
ENSMUSG00000043267	Olfr1031	0	0	0	0
ENSMUSG00000043274	Olfr1123	0	0	0	0
ENSMUSG00000043279	Trim56	1.7136	1.7581	1.5412	0.1318
ENSMUSG00000043282	Gm5531	0	0	0	0
ENSMUSG00000043284	Tmem11	15.0378	15.2957	6.8334	7.1391
ENSMUSG00000043286	Pnpla1	0.0165	0	0.0146	0
ENSMUSG00000043289	Mei4	1.7835	0.2552	0.0852	0.0827
ENSMUSG00000043290	Zfp784	0	0.2423	0.291	0.5569
ENSMUSG00000043295	Gm16373	0	0	0	0
ENSMUSG00000043298	C030030A07Rik	0	0.0198	0	0.1445
ENSMUSG00000043300	B3galnt1	2.7143	3.158	7.3748	18.0804
ENSMUSG00000043301	Kcnj6	0.01	0	0.0373	0.156
ENSMUSG00000043308	Vmn1r75	0	0	0	0
ENSMUSG00000043310	Olfr571	0	0	0	0.1484
ENSMUSG00000043311	D17H6S53E	2.3611	4.3304	6.6448	4.4109
ENSMUSG00000043312	Olfr131	0	0	0	0
ENSMUSG00000043313	Pcdhb19	0.0087	0.4248	8.1057	11.7376
ENSMUSG00000043314	Olfr30	0	0	0	0
ENSMUSG00000043319	Cox8c	0	0	0	0
ENSMUSG00000043323	Fbrsl1	1.7152	2.6007	2.8216	3.2013
ENSMUSG00000043329	Gm8849	0	0	0	0
ENSMUSG00000043331	Olfr975	0	0	0	0
ENSMUSG00000043333	Rhbdl2	0.2191	0	0	0
ENSMUSG00000043336	Filip1l	0.4367	0.1864	0.086	0.2241
ENSMUSG00000043340	6530409C15Rik	0	0.0619	0	0
ENSMUSG00000043342	Hoxd9	0.0268	0	0.0231	0
ENSMUSG00000043346	Gm6741	0	0	0	0
ENSMUSG00000043354	Olfr577	0	0	0	0
ENSMUSG00000043357	Olfr187	0	0	0	0
ENSMUSG00000043361	Vmn1r28	0	0	0	0
ENSMUSG00000043366	Olfr78	0	0	0	0
ENSMUSG00000043372	Hexim2	1.6107	1.5719	1.8163	1.2212
ENSMUSG00000043383	Olfr1342	0	0	0	0
ENSMUSG00000043384	Gprasp1	10.2802	12.211	19.3437	57.4793
ENSMUSG00000043385	Olfr267	0	0	0.068	0.0974
ENSMUSG00000043388	Tmem130	0.1277	0.1087	0.4158	4.1435
ENSMUSG00000043391	2510009E07Rik	0.381	0.5858	3.8832	3.5933
ENSMUSG00000043398	Gpr135	1.0981	0.216	0.2046	0.322
ENSMUSG00000043410	Hfm1	0.0211	0.0639	0.6185	0.8535
ENSMUSG00000043411	Usp48	61.8365	17.6315	21.9534	22.2624
ENSMUSG00000043415	Otud1	2.3907	0.5594	0.47	0.6312
ENSMUSG00000043418	Lrit2	0	0	0	0
ENSMUSG00000043419	A030009H04Rik	0.5964	2.9213	2.4208	9.3432
ENSMUSG00000043421	Hilpda	4.0115	4.7516	6.3541	8.2596
ENSMUSG00000043424	Gm9781	2.7358	3.6713	1.8294	0.996
ENSMUSG00000043429	4922505E12Rik	0	0	0	0
ENSMUSG00000043430	Psapl1	0	0	0	0
ENSMUSG00000043432	Leng9	0.2875	0.1202	0.5711	0.9482
ENSMUSG00000043439	E130012A19Rik	44.0702	16.5689	4.7708	2.4077
ENSMUSG00000043441	Gpr149	0.104	0	0	0.0155
ENSMUSG00000043445	Pgp	8.681	14.0177	4.9004	4.6961
ENSMUSG00000043448	Gjc2	0.0444	0.0464	0.0406	0.0849
ENSMUSG00000043453	Magea10	0.0114	0	0	0
ENSMUSG00000043456	Zfp536	0.2873	5.377	4.5389	6.1332
ENSMUSG00000043458	Pcdhb12	0	0.2805	4.0778	4.5631
ENSMUSG00000043460	Elfn2	0.0141	0.0169	0.1021	0.2815
ENSMUSG00000043461	1110032A04Rik	0	0.0292	0	0.1097
ENSMUSG00000043463	Rab9b	0.0204	0.1506	0.7895	3.086
ENSMUSG00000043467	Zbtb37	4.9866	3.8248	5.2609	6.2939
ENSMUSG00000043468	Adam30	0.008	0	0	0
ENSMUSG00000043472	Gm9782	0	0	0	0
ENSMUSG00000043483	Gm6863	0.4481	0.248	0.3667	0.2381
ENSMUSG00000043484	Gm5867	0	0	0	0
ENSMUSG00000043485	Krt34	0	0	0	0
ENSMUSG00000043487	Acot6	0.1227	0.2156	0.3259	0.3087
ENSMUSG00000043488	Gm9783	0.2535	0	0	0
ENSMUSG00000043496	Tril	0.0376	0.2042	0.291	0.0607
ENSMUSG00000043498	9330132A10Rik	0.0114	0.1404	0.524	1.7681
ENSMUSG00000043501	Lgals2	0	0	0	0.0513
ENSMUSG00000043505	Gimap5	0.1086	0	0	0
ENSMUSG00000043510	Hscb	4.9475	5.6774	2.3739	1.6204
ENSMUSG00000043518	Rai2	0	0.5839	2.3839	5.5162
ENSMUSG00000043522	A430060F13Rik	0.101	0	0	0
ENSMUSG00000043529	Olfr266	0	0	0	0
ENSMUSG00000043531	Sorcs1	0.0133	0.3825	0.7137	3.6392
ENSMUSG00000043535	Setx	77.8652	11.7418	18.3808	18.7071
ENSMUSG00000043537	Vmn1r225	0	0	0	0
ENSMUSG00000043541	Casc1	0.0081	0.0827	0.0601	0.0228
ENSMUSG00000043542	Fam164a	3.9553	5.0119	13.7177	20.057
ENSMUSG00000043549	4932442L08Rik	0.0183	0.023	0	0
ENSMUSG00000043556	Fbxl7	0.0373	2.9415	1.0581	0.4316
ENSMUSG00000043557	Mdga1	0.3956	0.3365	0.3827	0.2881
ENSMUSG00000043569	4930412D23Rik	0	0	0	0
ENSMUSG00000043572	Pars2	2.2877	3.2572	2.0623	1.1774
ENSMUSG00000043583	4930470P17Rik	0	0	0	0
ENSMUSG00000043587	Acpl2	1.847	7.2161	3.2991	3.3581
ENSMUSG00000043592	Unc5cl	0.3744	0.1244	0.0853	0.0239
ENSMUSG00000043599	Olfr706	0	0	0	0
ENSMUSG00000043602	Zfp3	0.9834	0.8615	2.3795	2.6418
ENSMUSG00000043605	Olfr13	0	0	0	0
ENSMUSG00000043613	Mmp3	0.4171	0	0	0
ENSMUSG00000043614	Vps37d	0.6891	2.4372	4.6238	9.4725
ENSMUSG00000043618	Eif5al3-ps	0.3855	0	0.1184	0.09
ENSMUSG00000043621	Ubxn10	0.1548	0.0158	0.1011	0.0439
ENSMUSG00000043623	4933412A08Rik	0.0428	0.0414	0	0.029
ENSMUSG00000043629	1700019D03Rik	5.1528	0.3178	0.0965	0.1439
ENSMUSG00000043631	Ecm2	0.0101	0.0322	0.0315	0.016
ENSMUSG00000043633	4930412F15Rik	0	0	0.1087	0.0129
ENSMUSG00000043635	Adamts3	0.0846	1.9298	0.1385	0.233
ENSMUSG00000043639	Rbm20	0.5572	1.068	0.3174	1.1385
ENSMUSG00000043644	0610009L18Rik	0.5504	0.5454	0.3488	0.6325
ENSMUSG00000043648	Pld6	1.3354	0.4812	0	0
ENSMUSG00000043659	Npsr1	0	0	0	0
ENSMUSG00000043661	Gm9785	0.1661	0	0	0
ENSMUSG00000043664	Tmem221	0.0482	0	0	0
ENSMUSG00000043668	Tox3	0.1226	7.6753	1.2508	1.0216
ENSMUSG00000043670	Diras1	0.1601	0.1139	3.2745	5.22
ENSMUSG00000043671	Dpy19l3	3.7759	3.1269	3.6248	2.169
ENSMUSG00000043673	Kcns3	0.532	0.0572	0	0.0423
ENSMUSG00000043681	Fam25c	6.6214	0	0.3965	0.1083
ENSMUSG00000043683	Fem1a	2.8989	3.8075	6.9065	6.7031
ENSMUSG00000043692	Olfr399	0	0	0	0
ENSMUSG00000043698	Olfr62	0	0	0	0
ENSMUSG00000043702	Pde12	6.5728	6.0201	5.3499	4.5656
ENSMUSG00000043705	Capn13	0	0	0	0.028
ENSMUSG00000043715	Olfr1326-ps1	0	0	0	0
ENSMUSG00000043716	Rpl7	571.414	530.156	469.183	347.101
ENSMUSG00000043719	Col6a6	0.072	0.0165	0.0041	0
ENSMUSG00000043727	F830045P16Rik	0	0	0	0
ENSMUSG00000043733	Ptpn11	9.8208	11.8244	7.9817	4.6478
ENSMUSG00000043740	B430306N03Rik	0.0155	0	0	0
ENSMUSG00000043747	1520401A03Rik	0.1985	0	0	0
ENSMUSG00000043753	Dmrta1	0.0396	0.0764	0	0
ENSMUSG00000043760	Pkhd1	0.1568	0.0551	0.0029	0
ENSMUSG00000043770	Gm12481	0.1387	0.2565	1.2187	2.0696
ENSMUSG00000043773	1700048O20Rik	0.22	0.3166	0.2551	0.593
ENSMUSG00000043782	Ccdc64b	0.276	0	0	0
ENSMUSG00000043787	Defb12	0	0	0	0
ENSMUSG00000043789	Vwce	0.0124	0.0918	0.0332	0.016
ENSMUSG00000043794	D830025C05Rik	0.092	0.1544	0.0939	0.0346
ENSMUSG00000043795	Gm14492	0	0	0	0.0124
ENSMUSG00000043800	Kifc5c-ps	0.1129	0.1538	0	0
ENSMUSG00000043801	Gm9786	0.4183	0.4882	0.468	0.2979
ENSMUSG00000043807	Ly6g5b	0.0989	0.0989	0.2905	0.2041
ENSMUSG00000043811	Rtn4r	0.0408	0.3671	0.5542	1.6173
ENSMUSG00000043822	Adamtsl5	0.189	0.1566	0.05	0.2225
ENSMUSG00000043827	Olfr94	0	0	0	0
ENSMUSG00000043831	Lysmd4	1.1072	1.7523	3.9762	6.1283
ENSMUSG00000043832	Clec4a3	0	0	0	0
ENSMUSG00000043833	2900005J15Rik	0.0588	0.071	0	0.0688
ENSMUSG00000043843	Tmem145	0.082	0.1303	0.7095	2.5708
ENSMUSG00000043850	Clrn1	0.023	0	0	0
ENSMUSG00000043855	Olfr479	0	0	0	0
ENSMUSG00000043857	Mgat5b	0.7281	2.3387	3.8241	7.1246
ENSMUSG00000043858	Nup62	18.8419	30.4719	12.3168	10.113
ENSMUSG00000043859	1700049L16Rik	0	0	0	0
ENSMUSG00000043865	Tas2r118	0	0	0	0
ENSMUSG00000043866	Taf10	22.4443	75.4714	36.1263	25.6915
ENSMUSG00000043870	Gm5809	0	0	0	0
ENSMUSG00000043872	Zmym1	28.9534	10.7886	4.6911	3.8124
ENSMUSG00000043873	Chi3l7	0	0	0	0
ENSMUSG00000043880	Olfr323	0	0	0	0
ENSMUSG00000043881	Kbtbd7	3.374	3.2424	5.5926	5.2966
ENSMUSG00000043885	Slc36a4	0.4414	1.729	5.1245	6.1737
ENSMUSG00000043889	Gm8399	0.1142	0.1092	0.034	0.2039
ENSMUSG00000043892	Olfr1018	0	0	0	0
ENSMUSG00000043895	S1pr2	5.2415	2.0168	1.3966	2.6834
ENSMUSG00000043897	Vmn2r2	0	0	0	0
ENSMUSG00000043909	Trp53bp1	10.532	19.8047	38.9034	36.1467
ENSMUSG00000043911	Olfr922	0	0	0	0
ENSMUSG00000043913	Ccdc60	0.1047	0.0099	0.0187	0.0125
ENSMUSG00000043916	D630028G08Rik	0	0	0	0
ENSMUSG00000043923	Ccdc84	1.3427	1.3224	0.6816	0.6565
ENSMUSG00000043924	A330049M08Rik	0.4471	0.0472	0.0401	0.1185
ENSMUSG00000043925	Olfr544	0	0	0	0
ENSMUSG00000043929	Klhl15	3.0224	3.3273	4.5064	6.8344
ENSMUSG00000043931	Gimap7	0	0	0	0
ENSMUSG00000043932	Klri2	0	0	0	0
ENSMUSG00000043939	A530064D06Rik	0	0	0	0
ENSMUSG00000043940	Wdfy3	2.706	10.648	15.9647	13.2251
ENSMUSG00000043943	Naalad2	0.4929	0.0569	0.0092	0.0106
ENSMUSG00000043945	Adam6a	0	0	0	0
ENSMUSG00000043948	Olfr691	0.0324	0.1293	0	0
ENSMUSG00000043953	Ccrl2	0.0226	0	0.0221	0.0161
ENSMUSG00000043962	Thrap3	68.3894	68.568	40.9188	26.7119
ENSMUSG00000043964	Orai3	3.6966	2.1413	2.3389	2.9923
ENSMUSG00000043969	Emx2	0.067	0	0	0
ENSMUSG00000043972	Opn5	0	0.0578	0	0
ENSMUSG00000043982	Krtap16-4	0	0	0	0
ENSMUSG00000043986	4932411G14Rik	0.0102	0.0093	0	0
ENSMUSG00000043987	Cep164	5.8096	3.719	2.4787	1.9633
ENSMUSG00000043991	Pura	7.2026	1.1094	1.6325	2.2272
ENSMUSG00000043993	2900052L18Rik	3.3751	3.1689	2.3082	1.9001
ENSMUSG00000043998	Mgat2	12.4099	12.8494	11.4161	12.9119
ENSMUSG00000043999	Gpr75	0.4346	0.7158	0.1745	0.6997
ENSMUSG00000044005	Gls2	4.6899	0.9736	0.1026	0.3788
ENSMUSG00000044006	Cilp2	0.604	0.423	0.1902	0.3677
ENSMUSG00000044014	Npy5r	0	0	0.021	0
ENSMUSG00000044017	Gpr133	0.0163	0.0075	0.0093	0.0138
ENSMUSG00000044018	Mrpl50	17.2051	15.4761	12.4372	11.976
ENSMUSG00000044021	Muc19	0.0267	0	0.0092	0
ENSMUSG00000044022	Pcdhb21	0.0135	0.283	6.0125	6.5485
ENSMUSG00000044024	Rell2	0.1221	0.4096	0.8955	3.6197
ENSMUSG00000044025	Olfr790	0	0	0	0
ENSMUSG00000044026	Tmem20	7.9915	8.7722	7.0233	4.1105
ENSMUSG00000044029	Olfr178	0	0	0	0
ENSMUSG00000044030	Irf2bp1	5.523	11.4045	9.4225	11.6805
ENSMUSG00000044033	Ccdc141	4.9179	0.0459	0.1265	0.3065
ENSMUSG00000044034	Npb	0.1203	0.171	0.0896	0.0674
ENSMUSG00000044037	Als2cl	2.8734	0.5242	0.152	0.0751
ENSMUSG00000044039	Olfr1288	0	0	0	0
ENSMUSG00000044040	Olfr1497	0	0	0	0
ENSMUSG00000044041	Krt13	0.0207	0	0	0
ENSMUSG00000044042	Fmn1	0.4593	0.0612	0.022	0.1303
ENSMUSG00000044043	Pcdhb14	0.0118	0.1803	4.1702	3.7101
ENSMUSG00000044052	Ccr10	0.0171	0	0	0.0683
ENSMUSG00000044055	Otos	0	0	0.1162	0
ENSMUSG00000044056	Efcab9	0	0.0763	0	0
ENSMUSG00000044058	Mthfr-ps1	0	0	0	0
ENSMUSG00000044060	A830010M20Rik	1.0045	0.9536	2.7234	3.8267
ENSMUSG00000044061	Olfr225	0	0	0	0
ENSMUSG00000044062	0610009B14Rik	0.0787	0.05	0	0
ENSMUSG00000044065	Gm9788	0.1551	0	0	0
ENSMUSG00000044066	Cep68	12.0693	10.0943	6.6048	6.4122
ENSMUSG00000044067	Gpr22	0	0.0269	0.2242	2.2804
ENSMUSG00000044068	Zrsr1	3.3353	2.0258	1.7136	2.7489
ENSMUSG00000044071	Fam19a2	0.006	0.0123	0.0612	1.5911
ENSMUSG00000044072	Eml6	0.1701	0.1802	0.3928	1.765
ENSMUSG00000044080	S100a1	0.2486	0.9001	1.0933	2.8091
ENSMUSG00000044081	4930441O14Rik	0.1101	0.0293	0.1447	0.2924
ENSMUSG00000044083	Efcab8	0.1038	0	0.1079	0.1304
ENSMUSG00000044084	4933402P03Rik	0	0	0	0
ENSMUSG00000044086	Lmod3	0.0061	0	0	0
ENSMUSG00000044092	C130050O18Rik	0.0069	0	0	0
ENSMUSG00000044095	2410075B13Rik	0.6816	0.6789	1.109	1.6586
ENSMUSG00000044098	Rsbn1	9.6771	7.9375	16.1379	17.5324
ENSMUSG00000044103	Il1f9	0	0	0	0
ENSMUSG00000044106	Olfr868	0	0	0	0
ENSMUSG00000044107	Olfr964-ps1	0	0	0	0
ENSMUSG00000044117	2900011O08Rik	0.7735	0.3463	0.9702	5.98
ENSMUSG00000044120	Olfr683	0	0	0	0
ENSMUSG00000044121	5430402E10Rik	0	0	0	0
ENSMUSG00000044122	Proca1	0.8617	0.4441	0.1753	0.0752
ENSMUSG00000044125	9530080O11Rik	0.1591	0	0	0.077
ENSMUSG00000044129	Gm5870	0	0	0	0
ENSMUSG00000044134	Fam109a	1.8228	4.0703	7.4851	5.6866
ENSMUSG00000044138	Sirpb1a	0	0	0	0
ENSMUSG00000044139	Prss53	0.0201	0.0729	0.0232	0.051
ENSMUSG00000044141	E130201H02Rik	0.0877	0	0.0974	0.0379
ENSMUSG00000044145	1810024B03Rik	0.4802	0.5457	0.6658	0.3269
ENSMUSG00000044147	Arf6	42.5254	31.5186	23.6797	19.412
ENSMUSG00000044148	1810030O07Rik	6.1165	4.7338	3.1451	3.7449
ENSMUSG00000044149	Nkrf	3.5614	5.3243	4.0619	4.461
ENSMUSG00000044150	A830080D01Rik	23.264	7.0552	7.6303	6.4852
ENSMUSG00000044155	Naa38	22.8398	46.8624	23.8588	12.4166
ENSMUSG00000044156	Hepacam2	0.0263	0.0181	1.0051	1.2185
ENSMUSG00000044162	Tnip3	0.0054	0.0117	0	0
ENSMUSG00000044164	Rnf182	0.0337	0.0413	0.1542	0.2514
ENSMUSG00000044165	Bcl2l15	0.1482	0.0599	0.1993	0.0304
ENSMUSG00000044167	Foxo1	2.5556	1.465	0.3282	0.0976
ENSMUSG00000044170	Olfr1384	0	0	0	0
ENSMUSG00000044172	Ptx4	0.0123	0	0	0
ENSMUSG00000044176	Spink10	0.6086	0.0489	0.6184	0.7582
ENSMUSG00000044177	Wfikkn2	0.1399	0	0	0
ENSMUSG00000044186	Nkx2-6	0	0	0	0
ENSMUSG00000044197	Gpr146	0.0206	0.1042	0.1824	0.5042
ENSMUSG00000044199	S1pr4	0.1586	0	0	0.037
ENSMUSG00000044201	Cdc25c	4.8729	8.8872	2.4141	0.2621
ENSMUSG00000044205	Olfr983	0	0	0	0
ENSMUSG00000044206	Vsig4	0	0	0	0
ENSMUSG00000044211	Gm7887	0.5513	0.1874	12.1773	8.7381
ENSMUSG00000044213	Olfr1094	0	0	0	0
ENSMUSG00000044216	Kcnj4	0.7253	1.1768	0.0536	0.0928
ENSMUSG00000044217	Aqp5	0.0768	0	0.0537	0.2972
ENSMUSG00000044220	Nkx2-3	0.0111	0	0	0
ENSMUSG00000044221	Grsf1	37.1511	24.7488	27.8026	27.5795
ENSMUSG00000044222	Defb13	0	0	0	0
ENSMUSG00000044224	Dnajc21	14.6474	7.1826	3.8598	2.4347
ENSMUSG00000044227	Gm9789	0	0	0	0
ENSMUSG00000044228	Olfr1010	0	0	0	0
ENSMUSG00000044229	Fam55d	0.0962	0.5143	1.5134	0.575
ENSMUSG00000044231	Nhlrc1	0.6222	0.3353	0.5794	1.1372
ENSMUSG00000044243	Bhlha9	0	0.0409	0	0.0285
ENSMUSG00000044244	Il20rb	0.083	0.1877	0.2846	0.0659
ENSMUSG00000044248	Vmn1r45	0	0	0	0
ENSMUSG00000044249	Defb29	0	0	0	0
ENSMUSG00000044250	Fam113b	5.1019	0.4403	0.6624	0.3123
ENSMUSG00000044252	Osbpl1a	8.57	4.82	3.9499	5.0408
ENSMUSG00000044254	Pcsk9	0.0779	4.2863	0.5611	0.0316
ENSMUSG00000044258	Ctla2a	0.0853	0	0.1478	0.0902
ENSMUSG00000044265	E030002O03Rik	0	0	0	0
ENSMUSG00000044268	Gm4895	0.0934	0	0.1036	0.0401
ENSMUSG00000044276	4933427E11Rik	0.1028	0.0665	0.0962	0.1936
ENSMUSG00000044279	Crb3	7.8396	0.9805	0.173	0.1064
ENSMUSG00000044285	Gm1821	0.221	0.1686	0.0532	0.1636
ENSMUSG00000044286	Olfr221	0	0	0	0
ENSMUSG00000044287	Nrn1l	0.1515	0.3869	0	0.0645
ENSMUSG00000044288	Cnr1	0.0961	2.2176	10.2666	12.8259
ENSMUSG00000044292	Olfr978	0	0	0	0
ENSMUSG00000044293	Olfr794	0	0	0	0
ENSMUSG00000044294	Krt84	0.0074	0	0	0
ENSMUSG00000044296	Zfp879	0.2425	0.1663	0.3079	0.1554
ENSMUSG00000044303	Cdkn2a	1.1899	2.8036	0.2676	0.1596
ENSMUSG00000044306	4930500M09Rik	0	0	0	0
ENSMUSG00000044308	Ubr3	13.0815	11.4119	20.7824	18.6164
ENSMUSG00000044309	Apol7c	0	0	0	0
ENSMUSG00000044312	Neurog3	0.0886	0	0.1517	3.4193
ENSMUSG00000044313	Mab21l3	0.8025	0.2804	0.2506	0.0888
ENSMUSG00000044317	Gpr4	0.097	0.0505	0.0658	0.0238
ENSMUSG00000044320	1700001O22Rik	0.1313	0.327	0.1196	0.1565
ENSMUSG00000044322	Dsc1	0	0	0	0
ENSMUSG00000044328	Trp53i13	1.885	3.3926	1.4603	1.5853
ENSMUSG00000044330	Gm9790	0	0	0	0
ENSMUSG00000044337	Cxcr7	0.5931	18.3229	5.2301	1.4419
ENSMUSG00000044338	Aplnr	0	0.0813	0.0692	0.0198
ENSMUSG00000044339	Alkbh2	5.1002	2.5713	1.6495	1.7962
ENSMUSG00000044340	Phlpp1	1.8246	5.1521	7.9673	5.524
ENSMUSG00000044341	Gm5601	1.011	0.3796	0.3407	0.1185
ENSMUSG00000044345	Marveld1	1.1863	1.8884	0.6525	0.5966
ENSMUSG00000044348	Mcart6	1.3649	3.432	3.84	4.6447
ENSMUSG00000044349	Snhg11	2.2114	2.2329	9.2167	32.8169
ENSMUSG00000044350	9030625A04Rik	1.1652	0.5503	0.4096	0.3617
ENSMUSG00000044352	Sowaha	0.1646	0.0372	0.0116	0.0171
ENSMUSG00000044359	P2ry4	0.0113	0	0.0114	0.0083
ENSMUSG00000044361	BC024139	0.0083	0.7177	0.0822	0.1668
ENSMUSG00000044362	Ccdc89	0.1537	0.1964	0.3178	0.348
ENSMUSG00000044364	5430405G05Rik	0.0333	0.4089	0.4647	2.0557
ENSMUSG00000044365	Cxxc4	0.0551	2.7553	9.1947	10.8894
ENSMUSG00000044367	Slc16a13	1.3217	1.7091	2.4147	1.6069
ENSMUSG00000044373	Olfr1391	0	0	0	0
ENSMUSG00000044375	BC027072	0.0036	0.0065	0	0
ENSMUSG00000044377	Gm13080	0	0	0.5619	0.1083
ENSMUSG00000044378	Slc15a5	0	0	0	0
ENSMUSG00000044387	2410080I02Rik	1.8095	0	0	0
ENSMUSG00000044390	Tigd3	0.892	1.1971	1.5516	1.7876
ENSMUSG00000044393	Dsg2	3.1693	0.1773	0.0719	0.027
ENSMUSG00000044400	Sowahd	0	0	0	0
ENSMUSG00000044405	Adig	0	0	0	0
ENSMUSG00000044407	Qk	0	0	0	0
ENSMUSG00000044408	1110002B05Rik	12.2486	23.0915	17.2552	18.9056
ENSMUSG00000044424	Gm9493	0.5106	0.2253	0.2072	0.1047
ENSMUSG00000044429	Cryga	0.1038	0.1006	0	0
ENSMUSG00000044430	Klk12	0	0	0	0
ENSMUSG00000044433	Camsap3	2.1531	2.3099	1.8854	4.7167
ENSMUSG00000044434	Gm9791	0	0.1555	0.2882	0
ENSMUSG00000044441	Olfr1442	0	0	0	0
ENSMUSG00000044442	N6amt1	2.1721	4.5519	2.2248	1.5156
ENSMUSG00000044444	Pfn3	0	0	0	0
ENSMUSG00000044447	Dock5	2.3199	0.9898	0.549	0.3784
ENSMUSG00000044452	Zfp507	5.2809	6.0869	7.1113	4.0054
ENSMUSG00000044453	Ffar1	0.0432	0	0	0
ENSMUSG00000044454	Olfr867	0	0	0	0
ENSMUSG00000044456	Rin3	0.1062	0.1371	0.0596	0.0706
ENSMUSG00000044457	Gm4776	0	0	0	0
ENSMUSG00000044461	Shisa2	1.1571	2.1025	4.385	5.1002
ENSMUSG00000044465	Fam160a2	8.7512	6.7555	7.0818	4.5822
ENSMUSG00000044468	Fam46c	1.0996	0.1522	0.1532	0.1059
ENSMUSG00000044469	Tnfaip8l1	0.3458	0.7665	0.6723	0.6935
ENSMUSG00000044471	AB041803	0.2586	0.1287	0	0.0559
ENSMUSG00000044475	Ascc1	7.0301	4.6697	3.7575	3.7194
ENSMUSG00000044477	Zfand3	5.5298	29.4093	32.7858	29.7492
ENSMUSG00000044480	4930578I07Rik	0.0322	0	0	0
ENSMUSG00000044485	Klk1b11	0	0	0	0
ENSMUSG00000044487	Olfr1112	0	0	0	0
ENSMUSG00000044496	2510039O18Rik	11.6533	8.2978	7.5558	6.9163
ENSMUSG00000044499	Hs3st5	0	0.2089	1.4574	8.4113
ENSMUSG00000044501	Zfp758	3.3623	2.2401	4.1894	4.0909
ENSMUSG00000044502	Bod1	14.3734	29.8273	26.7888	30.7358
ENSMUSG00000044505	Lingo4	0	0.1805	0.173	0.0159
ENSMUSG00000044513	9930014A18Rik	0.072	0.2217	0.1936	0.0809
ENSMUSG00000044515	Gm8385	0	0	0	0
ENSMUSG00000044518	Foxe3	0	0.5504	0	0
ENSMUSG00000044519	Zfp488	0	0	0	0
ENSMUSG00000044522	A730020M07Rik	0.0191	0	0	0
ENSMUSG00000044526	Znrf4	0	0	0	0
ENSMUSG00000044528	Tram1l1	0.2878	1.2319	4.486	7.731
ENSMUSG00000044533	Rps2	357.276	677.142	372.925	175.85
ENSMUSG00000044534	Ccbp2	0	0	0.0159	0.0507
ENSMUSG00000044537	Olfr779	0	0	0	0
ENSMUSG00000044538	Gm4830	0	0	0	0
ENSMUSG00000044542	Prop1	0	0	0	0
ENSMUSG00000044544	4921513I03Rik	0	0	0	0
ENSMUSG00000044548	Dact1	1.4646	1.0189	7.4275	24.8629
ENSMUSG00000044550	Tceal3	0.0507	0.9467	0.7826	1.3762
ENSMUSG00000044551	9930012K11Rik	1.891	0.6749	0.7382	2.2075
ENSMUSG00000044556	4930544O15Rik	0	0.0645	0	0
ENSMUSG00000044560	Olfr1302	0	0	0	0
ENSMUSG00000044562	Rasip1	2.6785	0.2627	0.1567	0.2751
ENSMUSG00000044566	Cage1	0.1185	0.3973	0.3824	0.3678
ENSMUSG00000044573	Acp1	21.4571	18.3049	6.5871	6.2077
ENSMUSG00000044574	5031434C07Rik	0.0078	0	0	0
ENSMUSG00000044576	Fam59b	0.2576	0.0993	0.119	0.2559
ENSMUSG00000044581	4932415D10Rik	0	0	0.0101	0
ENSMUSG00000044583	Tlr7	0.0061	0.0233	0	0
ENSMUSG00000044594	Serpinb3a	0	0	0	0
ENSMUSG00000044595	Dnd1	4.2074	1.0259	0.305	0.1921
ENSMUSG00000044597	Mycs	0	0	0	0
ENSMUSG00000044600	9130011J15Rik	10.8928	14.3061	19.6798	21.7715
ENSMUSG00000044609	Gm9294	0.1629	0.2159	0.1577	0.1219
ENSMUSG00000044617	Zbtb39	2.7	6.4645	8.1493	5.1836
